customer_id,first_name,last_name,email,country,age_band,acquisition_channel,employment_status,signup_date,is_active,created_at,updated_at
cust_ceishyvj,First_4043,Last_4043,user_4043@example.com,UK,35-44,paid_search,employed,2024-11-11,false,2024-11-11,2024-11-11
cust_vij2b8nc,First_4044,Last_4044,user_4044@example.com,UK,25-34,organic,employed,2023-12-18,false,2023-12-18,2023-12-18
cust_mo7gds70,First_4045,Last_4045,user_4045@example.com,AU,35-44,organic,employed,2023-05-24,true,2023-05-24,2023-05-24
cust_m59wggvy,First_4046,Last_4046,user_4046@example.com,UK,45-54,organic,self_employed,2023-07-10,true,2023-07-10,2023-07-10
cust_6dmwye5r,First_4047,Last_4047,user_4047@example.com,DE,25-34,paid_search,employed,2024-02-28,true,2024-02-28,2024-02-28
cust_7g2mvkgc,First_4048,Last_4048,user_4048@example.com,DE,25-34,paid_search,self_employed,2022-08-23,true,2022-08-23,2022-08-23
cust_cgsbo3qs,First_4049,Last_4049,user_4049@example.com,UK,18-24,paid_search,unemployed,2024-12-13,true,2024-12-13,2024-12-13
cust_ph9fc69q,First_4050,Last_4050,user_4050@example.com,UK,35-44,paid_search,employed,2023-04-03,true,2023-04-03,2023-04-03
cust_rg540faj,First_4051,Last_4051,user_4051@example.com,DE,55+,paid_social,student,2024-05-31,true,2024-05-31,2024-05-31
cust_c530fd9r,First_4052,Last_4052,user_4052@example.com,DE,35-44,paid_search,employed,2023-01-06,false,2023-01-06,2023-01-06
cust_r3bfkbff,First_4053,Last_4053,user_4053@example.com,US,18-24,organic,employed,2022-02-03,true,2022-02-03,2022-02-03
cust_8ukieut3,First_4054,Last_4054,user_4054@example.com,FR,45-54,referral,employed,2023-06-07,true,2023-06-07,2023-06-07
cust_c5viriiq,First_4055,Last_4055,user_4055@example.com,UK,25-34,paid_search,employed,2024-11-29,true,2024-11-29,2024-11-29
cust_70k4sysa,First_4056,Last_4056,user_4056@example.com,UK,55+,referral,self_employed,2022-01-15,true,2022-01-15,2022-01-15
cust_kz50vq2f,First_4057,Last_4057,user_4057@example.com,FR,45-54,paid_social,employed,2023-05-19,false,2023-05-19,2023-05-19
cust_llcezwjt,First_4058,Last_4058,user_4058@example.com,DE,18-24,paid_social,employed,2023-11-18,false,2023-11-18,2023-11-18
cust_yhjgzx82,First_4059,Last_4059,user_4059@example.com,UK,35-44,organic,student,2022-05-11,true,2022-05-11,2022-05-11
cust_96xjlcvw,First_4060,Last_4060,user_4060@example.com,UK,45-54,paid_social,self_employed,2024-06-06,true,2024-06-06,2024-06-06
cust_e3j59l81,First_4061,Last_4061,user_4061@example.com,DE,45-54,paid_search,employed,2022-08-31,true,2022-08-31,2022-08-31
cust_qc4e4xep,First_4062,Last_4062,user_4062@example.com,AU,35-44,referral,employed,2022-08-22,true,2022-08-22,2022-08-22
cust_ku9dud85,First_4063,Last_4063,user_4063@example.com,US,18-24,organic,employed,2023-12-08,true,2023-12-08,2023-12-08
cust_rw6mvn35,First_4064,Last_4064,user_4064@example.com,DE,25-34,email,employed,2023-05-04,true,2023-05-04,2023-05-04
cust_wex285k8,First_4065,Last_4065,user_4065@example.com,UK,25-34,email,employed,2022-11-27,true,2022-11-27,2022-11-27
cust_cz823rhu,First_4066,Last_4066,user_4066@example.com,UK,25-34,paid_search,self_employed,2024-12-19,true,2024-12-19,2024-12-19
cust_08lv63n7,First_4067,Last_4067,user_4067@example.com,UK,25-34,email,retired,2022-08-21,true,2022-08-21,2022-08-21
cust_njegohmp,First_4068,Last_4068,user_4068@example.com,US,45-54,paid_social,employed,2024-10-13,true,2024-10-13,2024-10-13
cust_rfbiures,First_4069,Last_4069,user_4069@example.com,UK,45-54,paid_social,self_employed,2023-07-14,true,2023-07-14,2023-07-14
cust_o7mhv9sa,First_4070,Last_4070,user_4070@example.com,AU,25-34,email,employed,2023-02-21,true,2023-02-21,2023-02-21
cust_y7lpsv0f,First_4071,Last_4071,user_4071@example.com,UK,25-34,paid_social,employed,2023-03-20,true,2023-03-20,2023-03-20
cust_tcx4regt,First_4072,Last_4072,user_4072@example.com,DE,55+,organic,employed,2023-01-23,true,2023-01-23,2023-01-23
cust_pxq3xtyo,First_4073,Last_4073,user_4073@example.com,UK,45-54,organic,employed,2022-04-08,false,2022-04-08,2022-04-08
cust_71719pjc,First_4074,Last_4074,user_4074@example.com,US,55+,organic,unemployed,2024-04-26,true,2024-04-26,2024-04-26
cust_c3bx6ib3,First_4075,Last_4075,user_4075@example.com,DE,25-34,paid_search,employed,2024-11-15,true,2024-11-15,2024-11-15
cust_g9lo7i8p,First_4076,Last_4076,user_4076@example.com,AU,45-54,organic,employed,2022-01-11,false,2022-01-11,2022-01-11
cust_2rue6eu8,First_4077,Last_4077,user_4077@example.com,UK,45-54,paid_search,employed,2022-05-23,true,2022-05-23,2022-05-23
cust_vmxdq5uy,First_4078,Last_4078,user_4078@example.com,UK,25-34,email,employed,2023-11-13,true,2023-11-13,2023-11-13
cust_u68osmjj,First_4079,Last_4079,user_4079@example.com,DE,45-54,paid_search,employed,2024-02-29,true,2024-02-29,2024-02-29
cust_oh5ri7b0,First_4080,Last_4080,user_4080@example.com,UK,25-34,paid_search,retired,2023-07-12,true,2023-07-12,2023-07-12
cust_9gixbees,First_4081,Last_4081,user_4081@example.com,US,18-24,organic,employed,2022-07-02,true,2022-07-02,2022-07-02
cust_er0drxdn,First_4082,Last_4082,user_4082@example.com,FR,35-44,paid_search,employed,2024-05-02,true,2024-05-02,2024-05-02
cust_1ixh7zci,First_4083,Last_4083,user_4083@example.com,FR,25-34,organic,self_employed,2023-05-06,true,2023-05-06,2023-05-06
cust_y5k1obwl,First_4084,Last_4084,user_4084@example.com,US,55+,organic,employed,2022-01-03,true,2022-01-03,2022-01-03
cust_itnkt5w7,First_4085,Last_4085,user_4085@example.com,UK,55+,email,student,2022-04-27,true,2022-04-27,2022-04-27
cust_ajujj460,First_4086,Last_4086,user_4086@example.com,AU,25-34,paid_search,retired,2024-08-14,true,2024-08-14,2024-08-14
cust_ia91lgak,First_4087,Last_4087,user_4087@example.com,UK,25-34,organic,self_employed,2022-07-03,true,2022-07-03,2022-07-03
cust_afdegvig,First_4088,Last_4088,user_4088@example.com,US,18-24,email,unemployed,2022-02-20,true,2022-02-20,2022-02-20
cust_tmqshdz8,First_4089,Last_4089,user_4089@example.com,UK,35-44,paid_search,employed,2022-11-02,true,2022-11-02,2022-11-02
cust_h0squs4m,First_4090,Last_4090,user_4090@example.com,FR,25-34,paid_search,retired,2024-01-15,true,2024-01-15,2024-01-15
cust_l0uej8i7,First_4091,Last_4091,user_4091@example.com,UK,25-34,referral,employed,2023-08-15,false,2023-08-15,2023-08-15
cust_suob4x7k,First_4092,Last_4092,user_4092@example.com,UK,45-54,paid_social,self_employed,2022-11-12,true,2022-11-12,2022-11-12
cust_uirzublm,First_4093,Last_4093,user_4093@example.com,US,18-24,paid_search,self_employed,2022-02-04,true,2022-02-04,2022-02-04
cust_lmw6xg6o,First_4094,Last_4094,user_4094@example.com,UK,45-54,email,employed,2023-05-05,true,2023-05-05,2023-05-05
cust_5vm4t6bd,First_4095,Last_4095,user_4095@example.com,UK,25-34,organic,employed,2024-12-12,true,2024-12-12,2024-12-12
cust_wyej5vaw,First_4096,Last_4096,user_4096@example.com,US,25-34,organic,employed,2024-05-26,false,2024-05-26,2024-05-26
cust_ejkubw7w,First_4097,Last_4097,user_4097@example.com,UK,25-34,email,self_employed,2024-03-07,true,2024-03-07,2024-03-07
cust_wop7lenb,First_4098,Last_4098,user_4098@example.com,UK,55+,referral,self_employed,2023-10-24,true,2023-10-24,2023-10-24
cust_mkoghc99,First_4099,Last_4099,user_4099@example.com,UK,25-34,organic,employed,2023-03-10,true,2023-03-10,2023-03-10
cust_y9hrg08t,First_4100,Last_4100,user_4100@example.com,AU,35-44,referral,self_employed,2022-03-10,true,2022-03-10,2022-03-10
cust_s4yt77yo,First_4101,Last_4101,user_4101@example.com,AU,35-44,paid_search,retired,2024-02-29,true,2024-02-29,2024-02-29
cust_7pbtitxr,First_4102,Last_4102,user_4102@example.com,US,18-24,referral,employed,2023-08-24,true,2023-08-24,2023-08-24
cust_hvk8ssri,First_4103,Last_4103,user_4103@example.com,UK,25-34,organic,employed,2023-08-01,false,2023-08-01,2023-08-01
cust_za3mi7su,First_4104,Last_4104,user_4104@example.com,FR,18-24,organic,employed,2022-11-09,true,2022-11-09,2022-11-09
cust_ezex85cd,First_4105,Last_4105,user_4105@example.com,US,25-34,paid_search,employed,2023-04-15,true,2023-04-15,2023-04-15
cust_wdz6477d,First_4106,Last_4106,user_4106@example.com,UK,25-34,organic,employed,2022-11-23,true,2022-11-23,2022-11-23
cust_1aj1dabw,First_4107,Last_4107,user_4107@example.com,US,25-34,organic,employed,2023-01-01,false,2023-01-01,2023-01-01
cust_xr49v7jn,First_4108,Last_4108,user_4108@example.com,UK,25-34,paid_search,student,2024-10-03,false,2024-10-03,2024-10-03
cust_a1p9on6r,First_4109,Last_4109,user_4109@example.com,UK,25-34,paid_social,employed,2023-06-12,true,2023-06-12,2023-06-12
cust_13baja22,First_4110,Last_4110,user_4110@example.com,UK,45-54,paid_search,employed,2024-07-09,false,2024-07-09,2024-07-09
cust_nu9qrkd0,First_4111,Last_4111,user_4111@example.com,US,25-34,paid_search,self_employed,2023-09-29,false,2023-09-29,2023-09-29
cust_r19f9wb0,First_4112,Last_4112,user_4112@example.com,AU,25-34,paid_social,student,2023-08-12,true,2023-08-12,2023-08-12
cust_hrpwskv4,First_4113,Last_4113,user_4113@example.com,US,25-34,organic,employed,2022-06-04,true,2022-06-04,2022-06-04
cust_qvdm6mvi,First_4114,Last_4114,user_4114@example.com,UK,18-24,email,employed,2023-03-09,true,2023-03-09,2023-03-09
cust_7fjgvmfc,First_4115,Last_4115,user_4115@example.com,US,25-34,paid_search,employed,2024-07-02,true,2024-07-02,2024-07-02
cust_53kjjpme,First_4116,Last_4116,user_4116@example.com,UK,18-24,referral,employed,2022-07-21,true,2022-07-21,2022-07-21
cust_c5tm1mtc,First_4117,Last_4117,user_4117@example.com,UK,55+,paid_social,employed,2023-02-05,true,2023-02-05,2023-02-05
cust_x9iincxl,First_4118,Last_4118,user_4118@example.com,UK,35-44,paid_social,student,2022-12-05,true,2022-12-05,2022-12-05
cust_acoxc3d1,First_4119,Last_4119,user_4119@example.com,FR,25-34,organic,employed,2023-03-16,true,2023-03-16,2023-03-16
cust_dcgim8zy,First_4120,Last_4120,user_4120@example.com,FR,18-24,email,student,2024-02-06,true,2024-02-06,2024-02-06
cust_xaozjsoq,First_4121,Last_4121,user_4121@example.com,AU,25-34,paid_social,employed,2022-07-05,false,2022-07-05,2022-07-05
cust_82mydp2n,First_4122,Last_4122,user_4122@example.com,UK,25-34,organic,employed,2022-11-12,false,2022-11-12,2022-11-12
cust_kr45gyv9,First_4123,Last_4123,user_4123@example.com,UK,55+,paid_social,self_employed,2023-08-05,true,2023-08-05,2023-08-05
cust_n25dx2ja,First_4124,Last_4124,user_4124@example.com,UK,25-34,paid_social,student,2024-11-28,true,2024-11-28,2024-11-28
cust_v1a9qwyz,First_4125,Last_4125,user_4125@example.com,FR,35-44,paid_social,student,2022-03-18,true,2022-03-18,2022-03-18
cust_0zid5a47,First_4126,Last_4126,user_4126@example.com,US,18-24,paid_search,employed,2024-07-29,true,2024-07-29,2024-07-29
cust_yprplqys,First_4127,Last_4127,user_4127@example.com,UK,45-54,paid_search,employed,2024-05-30,true,2024-05-30,2024-05-30
cust_ta893fsq,First_4128,Last_4128,user_4128@example.com,DE,18-24,referral,retired,2023-09-05,true,2023-09-05,2023-09-05
cust_zx7o2udt,First_4129,Last_4129,user_4129@example.com,UK,35-44,referral,employed,2022-07-06,true,2022-07-06,2022-07-06
cust_rj9ulzwo,First_4130,Last_4130,user_4130@example.com,UK,25-34,organic,unemployed,2024-04-22,true,2024-04-22,2024-04-22
cust_kfd2h08y,First_4131,Last_4131,user_4131@example.com,US,45-54,paid_search,self_employed,2023-02-07,true,2023-02-07,2023-02-07
cust_83wwmadt,First_4132,Last_4132,user_4132@example.com,UK,35-44,organic,employed,2023-08-22,true,2023-08-22,2023-08-22
cust_ch13tygh,First_4133,Last_4133,user_4133@example.com,FR,35-44,paid_search,student,2022-08-25,true,2022-08-25,2022-08-25
cust_u550p68f,First_4134,Last_4134,user_4134@example.com,UK,25-34,organic,employed,2024-01-02,true,2024-01-02,2024-01-02
cust_4hze22bo,First_4135,Last_4135,user_4135@example.com,AU,45-54,paid_social,employed,2024-01-25,true,2024-01-25,2024-01-25
cust_haqxrj93,First_4136,Last_4136,user_4136@example.com,AU,45-54,paid_search,employed,2022-05-05,true,2022-05-05,2022-05-05
cust_3us47b7y,First_4137,Last_4137,user_4137@example.com,UK,25-34,paid_search,self_employed,2024-09-26,true,2024-09-26,2024-09-26
cust_vc65hys7,First_4138,Last_4138,user_4138@example.com,UK,55+,organic,employed,2022-03-15,true,2022-03-15,2022-03-15
cust_7ughp72a,First_4139,Last_4139,user_4139@example.com,UK,45-54,paid_search,employed,2024-06-20,true,2024-06-20,2024-06-20
cust_y9kd7eu3,First_4140,Last_4140,user_4140@example.com,UK,25-34,paid_search,self_employed,2022-07-13,true,2022-07-13,2022-07-13
cust_bv9m10fa,First_4141,Last_4141,user_4141@example.com,UK,35-44,paid_search,employed,2024-11-20,true,2024-11-20,2024-11-20
cust_ikbqktth,First_4142,Last_4142,user_4142@example.com,AU,35-44,paid_search,employed,2022-03-27,false,2022-03-27,2022-03-27
cust_t7wyv3on,First_4143,Last_4143,user_4143@example.com,US,25-34,paid_search,self_employed,2022-07-18,true,2022-07-18,2022-07-18
cust_optfg2o9,First_4144,Last_4144,user_4144@example.com,DE,18-24,paid_search,unemployed,2022-12-05,true,2022-12-05,2022-12-05
cust_z4zren3t,First_4145,Last_4145,user_4145@example.com,FR,55+,paid_search,student,2023-09-04,false,2023-09-04,2023-09-04
cust_jacy3fwz,First_4146,Last_4146,user_4146@example.com,FR,18-24,paid_social,employed,2022-08-23,true,2022-08-23,2022-08-23
cust_0a7oxzog,First_4147,Last_4147,user_4147@example.com,US,25-34,paid_social,employed,2024-02-11,true,2024-02-11,2024-02-11
cust_cl27ejgm,First_4148,Last_4148,user_4148@example.com,UK,25-34,paid_search,employed,2023-09-01,true,2023-09-01,2023-09-01
cust_fuoe7gj9,First_4149,Last_4149,user_4149@example.com,FR,18-24,paid_search,employed,2024-07-26,true,2024-07-26,2024-07-26
cust_urpbjfhk,First_4150,Last_4150,user_4150@example.com,DE,25-34,paid_social,employed,2023-08-13,true,2023-08-13,2023-08-13
cust_rkfwj8da,First_4151,Last_4151,user_4151@example.com,FR,55+,paid_social,student,2022-06-08,true,2022-06-08,2022-06-08
cust_3acshuge,First_4152,Last_4152,user_4152@example.com,DE,18-24,paid_search,employed,2023-03-27,false,2023-03-27,2023-03-27
cust_xueez21p,First_4153,Last_4153,user_4153@example.com,UK,18-24,referral,retired,2023-08-19,true,2023-08-19,2023-08-19
cust_mfehk3zy,First_4154,Last_4154,user_4154@example.com,UK,55+,organic,employed,2024-05-28,true,2024-05-28,2024-05-28
cust_bd0bhm8m,First_4155,Last_4155,user_4155@example.com,US,35-44,paid_search,employed,2024-09-04,true,2024-09-04,2024-09-04
cust_kxropjud,First_4156,Last_4156,user_4156@example.com,DE,18-24,email,student,2023-09-12,true,2023-09-12,2023-09-12
cust_86hkfd9j,First_4157,Last_4157,user_4157@example.com,UK,18-24,paid_social,self_employed,2023-12-25,true,2023-12-25,2023-12-25
cust_weoakslw,First_4158,Last_4158,user_4158@example.com,UK,35-44,referral,unemployed,2022-04-19,true,2022-04-19,2022-04-19
cust_n1ocvd6r,First_4159,Last_4159,user_4159@example.com,UK,25-34,referral,employed,2023-12-25,true,2023-12-25,2023-12-25
cust_t1dtrb6l,First_4160,Last_4160,user_4160@example.com,AU,25-34,email,employed,2023-03-10,false,2023-03-10,2023-03-10
cust_9b0vk8f3,First_4161,Last_4161,user_4161@example.com,US,18-24,organic,student,2023-11-13,true,2023-11-13,2023-11-13
cust_14m6mw6n,First_4162,Last_4162,user_4162@example.com,FR,18-24,paid_social,employed,2022-12-21,true,2022-12-21,2022-12-21
cust_l2nbtdqa,First_4163,Last_4163,user_4163@example.com,US,35-44,organic,employed,2022-09-23,true,2022-09-23,2022-09-23
cust_o5j3zeu3,First_4164,Last_4164,user_4164@example.com,UK,25-34,referral,employed,2024-05-06,false,2024-05-06,2024-05-06
cust_d8k9t8ne,First_4165,Last_4165,user_4165@example.com,UK,25-34,paid_search,employed,2023-04-26,true,2023-04-26,2023-04-26
cust_jbhlvoqd,First_4166,Last_4166,user_4166@example.com,UK,25-34,referral,student,2022-08-08,false,2022-08-08,2022-08-08
cust_6ghznzev,First_4167,Last_4167,user_4167@example.com,AU,45-54,email,employed,2023-02-17,true,2023-02-17,2023-02-17
cust_j4anc8pe,First_4168,Last_4168,user_4168@example.com,UK,35-44,paid_social,self_employed,2022-09-26,true,2022-09-26,2022-09-26
cust_7nwpcrs7,First_4169,Last_4169,user_4169@example.com,UK,25-34,paid_social,unemployed,2023-01-22,false,2023-01-22,2023-01-22
cust_j5msyqmn,First_4170,Last_4170,user_4170@example.com,UK,25-34,paid_search,employed,2022-10-18,true,2022-10-18,2022-10-18
cust_064nf6y1,First_4171,Last_4171,user_4171@example.com,US,55+,organic,student,2024-09-23,true,2024-09-23,2024-09-23
cust_0c5u8yl9,First_4172,Last_4172,user_4172@example.com,UK,25-34,organic,retired,2023-05-24,true,2023-05-24,2023-05-24
cust_vogsitql,First_4173,Last_4173,user_4173@example.com,UK,18-24,organic,employed,2022-02-17,true,2022-02-17,2022-02-17
cust_v2gwufqg,First_4174,Last_4174,user_4174@example.com,FR,35-44,paid_search,student,2022-11-02,false,2022-11-02,2022-11-02
cust_nw3abtqk,First_4175,Last_4175,user_4175@example.com,FR,25-34,paid_search,employed,2024-08-09,true,2024-08-09,2024-08-09
cust_s7wvf5ke,First_4176,Last_4176,user_4176@example.com,DE,25-34,paid_search,employed,2023-10-28,true,2023-10-28,2023-10-28
cust_vi37waz5,First_4177,Last_4177,user_4177@example.com,US,18-24,paid_social,self_employed,2023-02-07,true,2023-02-07,2023-02-07
cust_qzsxk22p,First_4178,Last_4178,user_4178@example.com,FR,35-44,paid_social,student,2022-01-31,true,2022-01-31,2022-01-31
cust_s3mgvvls,First_4179,Last_4179,user_4179@example.com,US,25-34,paid_search,retired,2022-12-28,true,2022-12-28,2022-12-28
cust_9eru0v8e,First_4180,Last_4180,user_4180@example.com,UK,35-44,paid_search,employed,2023-06-24,true,2023-06-24,2023-06-24
cust_fdt95b12,First_4181,Last_4181,user_4181@example.com,DE,18-24,organic,employed,2024-07-04,true,2024-07-04,2024-07-04
cust_2dxm4exj,First_4182,Last_4182,user_4182@example.com,FR,25-34,paid_search,employed,2023-06-22,true,2023-06-22,2023-06-22
cust_4jl7975v,First_4183,Last_4183,user_4183@example.com,UK,18-24,referral,unemployed,2024-02-03,false,2024-02-03,2024-02-03
cust_1wlpnp0i,First_4184,Last_4184,user_4184@example.com,UK,35-44,referral,employed,2023-12-02,true,2023-12-02,2023-12-02
cust_bf51xfa2,First_4185,Last_4185,user_4185@example.com,UK,55+,organic,retired,2023-01-15,false,2023-01-15,2023-01-15
cust_9s297wq9,First_4186,Last_4186,user_4186@example.com,UK,45-54,email,self_employed,2023-11-09,true,2023-11-09,2023-11-09
cust_gjfbnug3,First_4187,Last_4187,user_4187@example.com,US,45-54,paid_social,self_employed,2024-01-14,true,2024-01-14,2024-01-14
cust_sl7fgfp2,First_4188,Last_4188,user_4188@example.com,UK,35-44,paid_social,employed,2023-01-08,true,2023-01-08,2023-01-08
cust_64e4l0s6,First_4189,Last_4189,user_4189@example.com,FR,45-54,paid_social,employed,2022-12-31,true,2022-12-31,2022-12-31
cust_yyoixyyq,First_4190,Last_4190,user_4190@example.com,DE,18-24,organic,self_employed,2024-05-27,true,2024-05-27,2024-05-27
cust_v4m95rpe,First_4191,Last_4191,user_4191@example.com,US,18-24,referral,employed,2024-02-06,false,2024-02-06,2024-02-06
cust_yw4junr3,First_4192,Last_4192,user_4192@example.com,UK,18-24,paid_search,employed,2022-04-15,false,2022-04-15,2022-04-15
cust_pzewqeq7,First_4193,Last_4193,user_4193@example.com,FR,18-24,organic,student,2023-06-13,true,2023-06-13,2023-06-13
cust_tllgsq0q,First_4194,Last_4194,user_4194@example.com,UK,25-34,organic,retired,2024-08-04,true,2024-08-04,2024-08-04
cust_157u2q4n,First_4195,Last_4195,user_4195@example.com,UK,35-44,paid_social,self_employed,2024-09-03,true,2024-09-03,2024-09-03
cust_m49vbjxj,First_4196,Last_4196,user_4196@example.com,US,18-24,organic,employed,2024-08-26,true,2024-08-26,2024-08-26
cust_8dl4wg5w,First_4197,Last_4197,user_4197@example.com,AU,35-44,paid_social,employed,2022-10-09,true,2022-10-09,2022-10-09
cust_te7696vg,First_4198,Last_4198,user_4198@example.com,DE,35-44,paid_search,self_employed,2022-06-02,true,2022-06-02,2022-06-02
cust_me59hl13,First_4199,Last_4199,user_4199@example.com,UK,45-54,paid_search,employed,2024-05-15,true,2024-05-15,2024-05-15
cust_h41nqxuc,First_4200,Last_4200,user_4200@example.com,UK,55+,paid_social,employed,2022-01-21,true,2022-01-21,2022-01-21
cust_bdtg0azd,First_4201,Last_4201,user_4201@example.com,DE,18-24,paid_social,employed,2023-08-25,false,2023-08-25,2023-08-25
cust_953ldgfk,First_4202,Last_4202,user_4202@example.com,UK,35-44,organic,employed,2022-08-12,true,2022-08-12,2022-08-12
cust_c7c53dot,First_4203,Last_4203,user_4203@example.com,FR,25-34,paid_search,employed,2022-09-30,false,2022-09-30,2022-09-30
cust_gih8xw2t,First_4204,Last_4204,user_4204@example.com,UK,55+,email,unemployed,2024-04-15,true,2024-04-15,2024-04-15
cust_1s4p845w,First_4205,Last_4205,user_4205@example.com,US,35-44,paid_search,employed,2024-10-03,false,2024-10-03,2024-10-03
cust_i05391vw,First_4206,Last_4206,user_4206@example.com,UK,35-44,paid_search,employed,2022-01-11,true,2022-01-11,2022-01-11
cust_jvz0g1c3,First_4207,Last_4207,user_4207@example.com,UK,55+,paid_search,employed,2024-08-29,true,2024-08-29,2024-08-29
cust_yxyfp49s,First_4208,Last_4208,user_4208@example.com,UK,35-44,organic,employed,2024-06-29,true,2024-06-29,2024-06-29
cust_6ztz1rbd,First_4209,Last_4209,user_4209@example.com,UK,35-44,paid_social,employed,2023-08-07,true,2023-08-07,2023-08-07
cust_j4i9ymqd,First_4210,Last_4210,user_4210@example.com,US,45-54,organic,retired,2022-05-12,true,2022-05-12,2022-05-12
cust_j0yem1xe,First_4211,Last_4211,user_4211@example.com,UK,18-24,referral,employed,2024-04-12,false,2024-04-12,2024-04-12
cust_aats0x7x,First_4212,Last_4212,user_4212@example.com,DE,18-24,organic,retired,2023-09-04,true,2023-09-04,2023-09-04
cust_gn7pu0g4,First_4213,Last_4213,user_4213@example.com,US,25-34,paid_search,employed,2023-07-26,true,2023-07-26,2023-07-26
cust_7hq574v9,First_4214,Last_4214,user_4214@example.com,UK,55+,paid_search,employed,2022-03-25,true,2022-03-25,2022-03-25
cust_g4ygqx4u,First_4215,Last_4215,user_4215@example.com,UK,35-44,organic,unemployed,2023-03-03,true,2023-03-03,2023-03-03
cust_wubaj35r,First_4216,Last_4216,user_4216@example.com,US,45-54,referral,retired,2023-04-11,true,2023-04-11,2023-04-11
cust_9d8f10bn,First_4217,Last_4217,user_4217@example.com,UK,55+,paid_social,employed,2022-03-07,true,2022-03-07,2022-03-07
cust_xyq1jny6,First_4218,Last_4218,user_4218@example.com,US,55+,paid_search,employed,2024-04-12,true,2024-04-12,2024-04-12
cust_5vn672gw,First_4219,Last_4219,user_4219@example.com,AU,45-54,referral,employed,2023-03-16,true,2023-03-16,2023-03-16
cust_q9e4033g,First_4220,Last_4220,user_4220@example.com,US,25-34,paid_social,self_employed,2024-02-27,true,2024-02-27,2024-02-27
cust_js5xjoly,First_4221,Last_4221,user_4221@example.com,UK,18-24,paid_social,self_employed,2023-08-19,true,2023-08-19,2023-08-19
cust_9slsv2if,First_4222,Last_4222,user_4222@example.com,US,45-54,organic,self_employed,2022-06-07,false,2022-06-07,2022-06-07
cust_kdv9ky2o,First_4223,Last_4223,user_4223@example.com,DE,25-34,paid_search,employed,2023-12-18,false,2023-12-18,2023-12-18
cust_l17k6ohp,First_4224,Last_4224,user_4224@example.com,DE,25-34,organic,employed,2024-03-02,true,2024-03-02,2024-03-02
cust_hvj4p2e0,First_4225,Last_4225,user_4225@example.com,UK,45-54,paid_search,employed,2022-03-22,true,2022-03-22,2022-03-22
cust_sytlvaeu,First_4226,Last_4226,user_4226@example.com,US,18-24,referral,employed,2022-07-18,true,2022-07-18,2022-07-18
cust_ffcla17q,First_4227,Last_4227,user_4227@example.com,UK,25-34,paid_social,student,2024-08-04,false,2024-08-04,2024-08-04
cust_7iw6s8pc,First_4228,Last_4228,user_4228@example.com,DE,18-24,paid_search,self_employed,2023-10-28,true,2023-10-28,2023-10-28
cust_uzympr4g,First_4229,Last_4229,user_4229@example.com,UK,18-24,paid_social,retired,2022-08-15,true,2022-08-15,2022-08-15
cust_depcvs4z,First_4230,Last_4230,user_4230@example.com,UK,18-24,organic,employed,2024-08-29,true,2024-08-29,2024-08-29
cust_57qieldv,First_4231,Last_4231,user_4231@example.com,UK,35-44,organic,employed,2024-04-15,true,2024-04-15,2024-04-15
cust_y8559xoe,First_4232,Last_4232,user_4232@example.com,UK,35-44,paid_social,retired,2023-11-14,true,2023-11-14,2023-11-14
cust_m2ctyfkk,First_4233,Last_4233,user_4233@example.com,UK,18-24,organic,employed,2024-05-27,true,2024-05-27,2024-05-27
cust_7cmscnth,First_4234,Last_4234,user_4234@example.com,US,35-44,paid_search,unemployed,2022-11-01,false,2022-11-01,2022-11-01
cust_1kaccrnc,First_4235,Last_4235,user_4235@example.com,DE,25-34,paid_social,employed,2023-04-11,true,2023-04-11,2023-04-11
cust_mk1xz587,First_4236,Last_4236,user_4236@example.com,UK,18-24,referral,employed,2022-06-12,true,2022-06-12,2022-06-12
cust_22w2hqay,First_4237,Last_4237,user_4237@example.com,DE,35-44,referral,student,2022-03-21,true,2022-03-21,2022-03-21
cust_v8mqq8n8,First_4238,Last_4238,user_4238@example.com,US,18-24,paid_social,employed,2023-08-31,true,2023-08-31,2023-08-31
cust_r8m90gnv,First_4239,Last_4239,user_4239@example.com,UK,25-34,organic,self_employed,2022-06-13,false,2022-06-13,2022-06-13
cust_90mzenk5,First_4240,Last_4240,user_4240@example.com,DE,25-34,paid_search,retired,2023-06-08,true,2023-06-08,2023-06-08
cust_diohml14,First_4241,Last_4241,user_4241@example.com,UK,25-34,paid_social,employed,2023-04-27,true,2023-04-27,2023-04-27
cust_3wicyzr7,First_4242,Last_4242,user_4242@example.com,UK,35-44,organic,employed,2024-05-11,false,2024-05-11,2024-05-11
cust_80nw0f3c,First_4243,Last_4243,user_4243@example.com,US,55+,paid_search,self_employed,2024-11-23,true,2024-11-23,2024-11-23
cust_ru5hv3g2,First_4244,Last_4244,user_4244@example.com,US,35-44,email,student,2022-06-18,true,2022-06-18,2022-06-18
cust_aa16fuxx,First_4245,Last_4245,user_4245@example.com,US,35-44,organic,employed,2024-11-03,true,2024-11-03,2024-11-03
cust_936p9i7s,First_4246,Last_4246,user_4246@example.com,UK,35-44,email,employed,2022-01-18,true,2022-01-18,2022-01-18
cust_3pborbkp,First_4247,Last_4247,user_4247@example.com,UK,25-34,paid_search,self_employed,2023-07-14,true,2023-07-14,2023-07-14
cust_wnsb02g1,First_4248,Last_4248,user_4248@example.com,FR,35-44,referral,retired,2022-03-01,true,2022-03-01,2022-03-01
